alt	name
figueirao	Camapuã
pontinha do cocho	Camapuã
anhandui	Campo Grande, Mato Grosso do Sul
regiao urbana do anhanduizinho	Campo Grande, Mato Grosso do Sul
regiao urbana do bandeira	Campo Grande, Mato Grosso do Sul
regiao urbana do centro	Campo Grande, Mato Grosso do Sul
regiao urbana do imbirussu	Campo Grande, Mato Grosso do Sul
regiao urbana do lagoa	Campo Grande, Mato Grosso do Sul
regiao urbana do prosa	Campo Grande, Mato Grosso do Sul
rochedinho	Campo Grande, Mato Grosso do Sul
cassilndia	Cassilândia
indaia do sul	Cassilândia
chapado do sul	Chapadão do Sul
albuquerque	Corumbá
amolar	Corumbá
nhecolandia	Corumbá
paiaguas	Corumbá
porto esperanca	Corumbá
deodpolis	Deodápolis
porto vilma	Deodápolis
presidente castelo	Deodápolis
vila uniao	Deodápolis
dois irmos do buriti	Dois Irmãos do Buriti
bocaja	Douradina, Mato Grosso do Sul
cruzaltina	Douradina, Mato Grosso do Sul
guacu	Dourados
indpolis	Dourados
itaum	Dourados
picadinha	Dourados
vila formosa	Dourados
vila vargas	Dourados
morumbi	Eldorado, Mato Grosso do Sul
glria de dourados	Glória de Dourados
guaculandia	Glória de Dourados
inocncia	Inocência
morangas	Inocência
são josé do sucuriu	Inocência
carumbe	Itaporã
itapor	Itaporã
montese	Itaporã
itaquira	Itaquiraí
amandina	Ivinhema
japor	Japorã
bom fim	Jaraguari
jate	Jateí
laguna carap	Laguna Carapã
navira	Naviraí
arvore grande	Paranaíba
nova jales	Paranaíba
paranaba	Paranaíba
são joão do apore	Paranaíba
velhacaria	Paranaíba
cabeceira do apa	Ponta Porã
ponta por	Ponta Porã
sanga puita	Ponta Porã
prudencio thomaz	Rio Brilhante
ponte vermelha	São Gabriel do Oeste
selvria	Selvíria
capo seco	Sidrolândia
quebra cco	Sidrolândia
sidrolndia	Sidrolândia
garcias	Três Lagoas
guadalupe do alto parana	Três Lagoas
trs lagoas	Três Lagoas
granada	Abre Campo
aramirim	Açucena
felicina	Açucena
naque-nanuque	Açucena
machado mineiro	Águas Vermelhas
alto do capim	Aimorés
conceicao do capim	Aimorés
expedicionario alicio	Aimorés
mundo novo de minas	Aimorés
penha do capim	Aimorés
santo antonio do rio doce	Aimorés
são sebastião da vala	Aimorés
tabauna	Aimorés
angustura	Além Paraíba
barranco alto	Alfenas
são josé de pouso alegre	Alfredo Vasconcelos
divino espirito santo	Alterosa
padre julio maria	Alto Jequitibá
barretos de alvinopolis	Alvinópolis
fonseca	Alvinópolis
major ezequiel	Alvinópolis
itapanhoacanga	Alvorada de Minas
padre felisberto	Amparo do Serra
graminea	Andradas
dr. sa fortes	Antônio Carlos, Minas Gerais
são sebastião de campolide	Antônio Carlos, Minas Gerais
hematita	Antônio Dias
engenheiro schnoor	Araçuaí
itira	Araçuaí
amanhece	Araguari
florestina	Araguari
piracaiba	Araguari
estevao de araujo	Araponga
pic sagarana	Arinos
vila bom jesus	Arinos
santana do campestre	Astolfo Dutra
sobral pinto	Astolfo Dutra
amanda	Baldim
cocais	Barão de Cocais
cachoeira alegre	Barão de Monte Alto
silveira carvalho	Barão de Monte Alto
colonia rodrigo silva	Barbacena
correia de almeida	Barbacena
costas da mantiqueira	Barbacena
faria	Barbacena
galego	Barbacena
mantiqueira do palmital	Barbacena
padre brito	Barbacena
pinheiro grosso	Barbacena
ponte do cosme	Barbacena
ponto chique do martelo	Barbacena
são sebastião dos torres	Barbacena
senhora das dores	Barbacena
bonfim da barra	Barra Longa
primeiro subdistrito	Barra Longa
segundo subdistrito	Barra Longa
porto das flores	Belmiro Braga
tres ilhas	Belmiro Braga
centro-sul	Belo Horizonte
noroeste	Belo Horizonte
pampulha	Belo Horizonte
bom jesus do bagre	Belo Oriente
são sebastião de braunas	Belo Oriente
santana do paraopeba	Belo Vale
leliveldia	Berilo
umburaninha	Bertópolis
citrolandia	Betim
jardim alterosa	Betim
jardim santa cruz	Betim
jardim terezopolis	Betim
mirantao	Bocaina de Minas
alto belo	Bocaiúva
terra branca	Bocaiúva
tabuao	Bom Jardim de Minas
passa dez	Bom Jesus do Galho
quartel do sacramento	Bom Jesus do Galho
reves do belem	Bom Jesus do Galho
macaia	Bom Sucesso, Minas Gerais
santo antonio da vargem alegre	Bonfim, Minas Gerais
cervo	Borda da Mata
palmeiral	Botelhos
são gonçalo de botelhos	Botelhos
adao colares	Botumirim
santa cruz de botumirim	Botumirim
angicos de minas	Brasília de Minas
brazilia de minas	Brasília de Minas
luminosa	Braúnas
aranha	Brumadinho
conceicao de itagua	Brumadinho
piedade do paraopeba	Brumadinho
são josé do paraopeba	Brumadinho
curimatai	Buenópolis
são pedro do passa tres	Buritis, Minas Gerais
serra bonita	Buritis, Minas Gerais
cachoeira do manteiga	Buritizeiro
paredao de minas	Buritizeiro
sambaiba de minas	Buritizeiro
palmital de minas	Cabeceira Grande
serra dos lemes	Cabo Verde
itaim	Cachoeira de Minas
barrania	Caconde
antonio dos santos	Caeté
morro vermelho	Caeté
penedia	Caeté
rocas novas	Caeté
paraguai	Cajuri
laranjeiras de caldas	Caldas
santana de caldas	Caldas
são pedro de caldas	Caldas
são mateus de minas	Camanducaia
honoropolis	Campina Verde
porto dos mendes	Campo Belo
são jerônimo dos pocoes	Campos Altos
goianases	Capetinga
cacarema	Capitão Andrade
marambainha	Caraí
maranhao	Caraí
ponto do marambaia	Caraí
hermilo alves	Carandaí
pedra do sino	Carandaí
alvorada	Carangola
lacerdinha	Carangola
ponte alta de minas	Carangola
cordeiro de minas	Caratinga
dom lara	Caratinga
dom modesto	Caratinga
patrocinio de caratinga	Caratinga
santa efigenia de caratinga	Caratinga
santa luzia de caratinga	Caratinga
santo antonio do manhuacu	Caratinga
são candido	Caratinga
são joão do jacutinga	Caratinga
epaminondas otoni	Carlos Chagas
presidente pena	Carlos Chagas
são josé dos salgados	Carmo do Cajuru
itaci	Carmo do Rio Claro
estrela da barra	Carneirinho
ftima do pontal	Carneirinho
são sebastião do pontal	Carneirinho
franceses	Carvalhos
aracati de minas	Cataguases
cataguarino	Cataguases
gloria de cataguases	Cataguases
sereno	Cataguases
barreiro branco	Catuti
cachoeira do norte	Chapada do Norte
granjas do norte	Chapada do Norte
santa rita do aracuai	Chapada do Norte
serra das araras	Chapada Gaúcha
penha longa	Chiador
monsenhor joão alexandre	Cláudio
agua branca de minas	Comercinho
poncianos	Conceição das Pedras
brejauba	Conceição do Mato Dentro
corregos	Conceição do Mato Dentro
costa sena	Conceição do Mato Dentro
santo antonio do norte	Conceição do Mato Dentro
são sebastião do bom sucesso	Conceição do Mato Dentro
aguas de contendas	Conceição do Rio Verde
alto maranhao	Congonhas
lobo leite	Congonhas
guaxima	Conquista
jubai	Conquista
buarque de macedo	Conselheiro Lafaiete
barra do cuiete	Conselheiro Pena
bueno	Conselheiro Pena
cuiete velho	Conselheiro Pena
ferruginha	Conselheiro Pena
penha do norte	Conselheiro Pena
frei eustaquio	Coqueiral
beltrao	Coração de Jesus
conceicao de tronqueiras	Coração de Jesus
contria	Coração de Jesus
são sebastião do bugre	Cordisburgo
alvacao	Cordislândia
aristides batista	Corinto
luiz pires de minas	Corinto
ponte dos ciganos	Coroaci
santa rosa dos dourados	Coromandel
senador melo viana	Coronel Fabriciano
barra do salinas	Coronel Murta
freire cardoso	Coronel Murta
brejo bonito	Cruzeiro da Fortaleza
anguereta	Curvelo
j.k.	Curvelo
santa rita do cedro	Curvelo
tomas gonzaga	Curvelo
babilonia	Delfinópolis
pereirinhas	Desterro de Entre Rios
são sebastião do gil	Desterro de Entre Rios
conselheiro mata	Diamantina
desembargador otoni	Diamantina
extracao	Diamantina
guinda	Diamantina
inhai	Diamantina
mendanha	Diamantina
planalto de minas	Diamantina
são joão da chapada	Diamantina
senador mourao	Diamantina
sopa	Diamantina
conceicao de minas	Dionísio
bom jesus do divino	Divino
central de santa helena	Divino das Laranjeiras
santo antonio dos campos	Divinópolis
gororos	Dom Joaquim
são joão da figueira	Durandé
são josé da figueira	Durandé
divino do traira	Engenheiro Caldas
são josé do acacio	Engenheiro Caldas
serra do camapua	Entre Rios de Minas
andiroba	Esmeraldas
melo viana	Esmeraldas
são josé da pedra menina	Espera Feliz
itamirim	Espinosa
pantano	Estiva
chapada de minas	Estrela do Sul
dolearina	Estrela do Sul
santa rita da estrela	Estrela do Sul
pinhotiba	Eugenópolis
são geraldo do salto	Felixlândia
são josé do buriti	Felixlândia
senhora da penha	Fernandes Tourinho
borba gato	Ferros
cubas	Ferros
esmeraldas de ferros	Ferros
santa rita do rio do peixe	Ferros
santo antonio da fortaleza	Ferros
sete cachoeiras	Ferros
bom jesus do madeira	Fervedouro
são pedro do gloria	Fervedouro
albertos	Formiga
baioes	Formiga
pontevila	Formiga
antonio ferreira	Francisco Badaró
tocoios de minas	Francisco Sá
catuni	Franciscópolis
aparecida de minas	Frutal
sapucaia do norte	Galiléia
conceicao da brejauba	Gonzaga
alto de santa helena	Governador Valadares
baguari	Governador Valadares
brejaubinha	Governador Valadares
chonim	Governador Valadares
chonin de baixo	Governador Valadares
derribadinha	Governador Valadares
goiabal	Governador Valadares
penha do cassiano	Governador Valadares
santo antonio do pontal	Governador Valadares
são josé do itapinoa	Governador Valadares
são vitor	Governador Valadares
vila nova floresta	Governador Valadares
barrocao	Grão Mogol
correntinho	Guanhães
farias	Guanhães
sapucaia de guanhaes	Guanhães
arauna	Guapé
tuiutinga	Guiricema
vilas boas	Guiricema
flor de minas	Gurinhatã
são sebastião da barra	Iaçu
argenita	Ibiá
tobati	Ibiá
bom jesus da vereda	Ibiaí
bonanca	Ibiracatu
parque durval de barros	Ibirité
antunes	Igaratinga
corguinhos	Iguatama
bom jesus do rio preto	Inhapim
itajutiba	Inhapim
jerusalem	Inhapim
macadame	Inhapim
novo horizonte de inhapim	Inhapim
santo antonio do alegre	Inhapim
são tomé de minas	Inhapim
vale verde de minas	Ipaba
ipoema	Itabira
acurui	Itabirito
bacao	Itabirito
itabirinha de mantena	Itabirito
são goncalo do monte	Itacarambi
lourenco velho	Itajubá
contrato	Itamarandiba
padre joão afonso	Itamarandiba
penha de franca	Itamarati de Minas
frei serafim	Itambacuri
guarataia	Itambacuri
edgard melo	Itanhomi
são francisco do jatai	Itaobim
lamounier	Itapecerica
neolandia	Itapeva, Minas Gerais
itapeva	Itatiaiuçu
santa terezinha de minas	Itaú de Minas
monsenhor isidro	Itaverava
quatituba	Itueta
macuco de minas	Itumirim
alexandrita	Iturama
almeida	Jaboticatubas
avai do jacinto	Jacinto
são sebastião dos robertos	Jacutinga, Minas Gerais
sapucai	Jacutinga, Minas Gerais
lagoa de pau	Jaguaraçu
são sebastião do barroso	Jampruca
barreiro da raiz	Janaúba
quem-quem	Janaúba
vila nova dos pocoes	Janaúba
brejo do amparo	Januária
levinopolis	Januária
pandeiros	Januária
tejuco	Januária
varzea bonita	Januária
nova minda	Japonvar
bituri	Jeceaba
caetano lopes	Jeceaba
grota	Jequeri
piscamba	Jequeri
pouso alegre da mata	Jequeri
são vicente do grama	Jequeri
doutor campolina	Jequitibá
guaranilandia	Jequitinhonha
são pedro do jequitinhonha	Jequitinhonha
giru	Joaíma
caatinga	João Pinheiro
luizlandia do oeste	João Pinheiro
olhos d'água do oeste	João Pinheiro
santa luzia da serra	João Pinheiro
veredas	João Pinheiro
estrela de jordania	Jordânia
boa vista da serra	Juatuba
rosario de minas	Juiz de Fora
sarandira	Juiz de Fora
torreoes	Juiz de Fora
unidade territorial i	Juiz de Fora
unidade territorial ii	Juiz de Fora
unidade territorial iii	Juiz de Fora
unidade territorial iv	Juiz de Fora
unidade territorial ix	Juiz de Fora
unidade territorial v	Juiz de Fora
unidade territorial vi	Juiz de Fora
unidade territorial vii	Juiz de Fora
unidade territorial x	Juiz de Fora
unidade territorial xi	Juiz de Fora
unidade territorial xii	Juiz de Fora
unidade territorial xiii	Juiz de Fora
unidade territorial xiv	Juiz de Fora
unidade territorial xv	Juiz de Fora
unidade territorial xvi	Juiz de Fora
monte rei	Juvenília
porto agrario	Juvenília
concordia do mucuri	Ladainha
são brás de minas	Lagamar
martins guimaraes	Lagoa da Prata
limeira de minas	Lagoa Formosa
monjolinho de minas	Lagoa Formosa
claro de minas	Lagoa Grande, Minas Gerais
lapinha	Lagoa Santa, Minas Gerais
logoinha de fora	Lagoa Santa, Minas Gerais
prata de lajinha	Lajinha
são joão da sapucaia	Laranjal, Minas Gerais
posses	Leme do Prado
abaiba	Leopoldina
piacatuba	Leopoldina
providencia	Leopoldina
ribeiro junqueira	Leopoldina
tebas	Leopoldina
conceicao da ibitipoca	Lima Duarte
são domingos da bocaina	Lima Duarte
são josé dos lopes	Lima Duarte
esteios	Luz
douradinho	Machado
jaguaritira	Malacacheta
junco de minas	Malacacheta
santo antonio do mucuri	Malacacheta
nhandutiba	Manga
dom correa	Manhuaçu
palmeiras do manhuacu	Manhuaçu
são pedro do avai	Manhuaçu
são sebastião do sacramento	Manhuaçu
vilanova	Manhuaçu
barra do ariranha	Mantena
limeira de mantena	Mantena
engenho novo	Mar de Espanha
saudade	Mar de Espanha
pintos negreiros	Maria da Fé
cachoeira do brumado	Mariana
camargos	Mariana
claudio manuel	Mariana
furquim	Mariana
monsenhor horta	Mariana
padre viegas	Mariana
passagem de mariana	Mariana
santa rita durao	Mariana
alberto isaacson	Martinho Campos
pinheiro de minas	Martins Soares
azurita	Mateus Leme
rio verde de minas	Matias Cardoso
padre fialho	Matipó
são joão do bonito	Mato Verde
mocambeiro	Matozinhos
tuparece	Medina
barra grande de mesquita	Mesquita, Minas Gerais
dores da vitoria	Miraí
coco	Moeda
rodeador	Monjolos
capitania	Montalvânia
pitarana	Montalvânia
são sebastião dos pocoes	Montalvânia
jureia	Monte Belo
santa cruz da aparecida	Monte Belo
milagre	Monte Santo de Minas
aparecida do mundo novo	Montes Claros
ermidinha	Montes Claros
miralta	Montes Claros
panoramica	Montes Claros
santa rosa de lima	Montes Claros
são joão da vereda	Montes Claros
são pedro da garca	Montes Claros
vila nova de minas	Montes Claros
frei orlando	Morada Nova de Minas
belisario	Muriaé
boa familia	Muriaé
bom jesus da cachoeira	Muriaé
itamuri	Muriaé
pirapanema	Muriaé
vermelho	Muriaé
centenário	Mutum
ocidente	Mutum
roseiral	Mutum
são francisco do humaita	Mutum
vila pereira	Nanuque
nazare de minas	Nepomuceno
santo antonio do cruzeiro	Nepomuceno
santo antonio de nova belem	Nova Belém
petunia	Nova Resende
boa vista de minas	Nova Serrana
lufa	Novo Cruzeiro
novilhona	Novo Cruzeiro
queixada	Novo Cruzeiro
morro do ferro	Oliveira
crisolia	Ouro Fino
são josé do mato dentro	Ouro Fino
amarantina	Ouro Preto
antonio pereira	Ouro Preto
cachoeira do campo	Ouro Preto
engenheiro correia	Ouro Preto
glaura	Ouro Preto
miguel burnier	Ouro Preto
rodrigo silva	Ouro Preto
santa rita de ouro preto	Ouro Preto
santo antonio do leite	Ouro Preto
santo antonio do salto	Ouro Preto
pocoes de paineiras	Paineiras
vila costina	Pains
cisneiros	Palma
dois de abril	Palma
itapirucu	Palmópolis
ascenso	Pará de Minas
carioca	Pará de Minas
corrego do barro	Pará de Minas
torneiros	Pará de Minas
guaipava	Paraguaçu
costas	Paraisópolis
pe do morro	Passa Quatro
passa-vinte	Passa Vinte
bom sucesso de patos	Patos de Minas
chumbo	Patos de Minas
major porto	Patos de Minas
pindaibas	Patos de Minas
santana de patos	Patos de Minas
salitre de minas	Patrocínio
santa luzia dos barros	Patrocínio
são joão da serra negra	Patrocínio
silvano	Patrocínio
santa teresa do bonito	Peçanha
aracaji de minas	Pedra Azul
são pedro das tabocas	Pedras de Maria da Cruz
doutor lund	Pedro Leopoldo
fidalgo	Pedro Leopoldo
vera cruz de minas	Pedro Leopoldo
pedra corrida	Periquito
são sebastião do baixio	Periquito
paraiso da piedade	Piedade do Rio Grande
santo antonio do porto	Piedade do Rio Grande
santo hilario	Pimenta
pinheiros altos	Piranga
santo antonio do pirapetinga	Piranga
olegario maciel	Piranguinho
caiapo	Pirapetinga
valao quente	Pirapetinga
paiolinho	Poço Fundo
assarai	Pocrane
barra da figueira	Pocrane
silva campos	Pompéu
1 sub-distrito	Ponte Nova
2 sub-distrito	Ponte Nova
rosario do pontal	Ponte Nova
vau-acu	Ponte Nova
santana do aracuai	Ponto dos Volantes
gorutuba	Porteirinha
mocambinho	Porteirinha
mulungu de minas	Porteirinha
paciencia	Porteirinha
serra branca de minas	Porteirinha
tocandira	Porteirinha
sucanga	Poté
valao	Poté
são josé do pantano	Pouso Alegre
santana do capivari	Pouso Alto
jardinesia	Prata, Minas Gerais
patrimonio	Prata, Minas Gerais
galena	Presidente Olegário
ponte firme	Presidente Olegário
santiago de minas	Presidente Olegário
quartel de são joão	Quartel Geral
bicuiba	Raul Soares
santana do tabuleiro	Raul Soares
são sebastião do oculo	Raul Soares
são vicente da estrela	Raul Soares
vermelho velho	Raul Soares
angaturama	Recreio
conceicao da boa vista	Recreio
jacarandira	Resende Costa
bom pastor	Resplendor
calixto	Resplendor
independência	Resplendor
nicolandia	Resplendor
canjamba	Ressaquinha
vargem do amargoso	Ressaquinha
jurumirim	Rio Casca
piranguita	Rio Espera
rio melo	Rio Espera
souza	Rio Manso
conceicao de piracicaba	Rio Paranaíba
serra nova	Rio Paranaíba
padre pinto	Rio Pardo de Minas
pedra menina	Rio Vermelho
itapiru	Rubim
carvalho de brito	Sabará
mestre caetano	Sabará
ravena	Sabará
euxenita	Sabinópolis
desemboque	Sacramento
ferreiropolis	Salinas
nova matrona	Salinas
barra feliz	Santa Bárbara, Minas Gerais
brumal	Santa Bárbara, Minas Gerais
conceicao do rio acima	Santa Bárbara, Minas Gerais
floralia	Santa Bárbara, Minas Gerais
são sebastião do barreado	Santa Bárbara do Tugúrio
são sebastião do soberbo	Santa Cruz do Escalvado
zito soares	Santa Cruz do Escalvado
zelandia	Santa Juliana
ribeirao de são domingos	Santa Margarida
itauninha	Santa Maria de Itabira
brejo de minas	Santa Maria do Suaçuí
glucinio	Santa Maria do Suaçuí
poaia	Santa Maria do Suaçuí
são bento de caldas	Santa Rita de Caldas
itaboca	Santa Rita de Jacutinga
perdilandia	Santa Vitória
fechados	Santana de Pirapama
santa filomena	Santana do Manhuaçu
cardeal mota	Santana do Riacho
são sebastião da estrela	Santo Antônio do Aventureiro
catajas	Santo Antônio do Jacinto
senhora da gloria	Santo Hipólito
valo fundo	Santo Hipólito
conceicao do formoso	Santos Dumont
dores do paraibuna	Santos Dumont
mantiqueira	Santos Dumont
conego joão pio	São Domingos do Prata
ilheus do prata	São Domingos do Prata
juiracu	São Domingos do Prata
santana do alfie	São Domingos do Prata
vargem linda	São Domingos do Prata
lapa do espirito santo	São Francisco, Minas Gerais
morro	São Francisco, Minas Gerais
santa isabel de minas	São Francisco, Minas Gerais
monte celeste	São Geraldo
canoeiros	São Gonçalo do Abaeté
ferreiras	São Gonçalo do Sapucaí
ribeiros	São Gonçalo do Sapucaí
abaete dos venancios	São Gotardo
funchal	São Gotardo
guarda dos ferreiros	São Gotardo
são roberto de minas	São João da Lagoa
condado do norte	São João da Ponte
olimpio campos	São João da Ponte
santo antonio da boa vista	São João da Ponte
simao campos	São João da Ponte
arcangelo	São João del Rei
emboabas	São João del Rei
rio das mortes	São João del Rei
são gonçalo do amarante	São João del Rei
são sebastião da vitoria	São João del Rei
santa maria do baixio	São João do Oriente
santa da pedra	São João do Pacuí
nelson de sena	São João Evangelista
são geraldo do baguari	São João Evangelista
carlos alves	São João Nepomuceno
itui	São João Nepomuceno
roca grande	São João Nepomuceno
taruacu	São João Nepomuceno
aguas ferreas	São Pedro dos Ferros
ribanceira	São Romão
serra da canastra	São Roque de Minas
mae dos homens	São Sebastião do Maranhão
santo antonio dos araujos	São Sebastião do Maranhão
guardinha	São Sebastião do Paraíso
merces de agua limpa	São Tiago
ponte segura	Senador Amaral
palmital dos carvalhos	Senhora dos Remédios
catiara	Serra do Salitre
deputado augusto clementino	Serro
milho verde	Serro
pedro lessa	Serro
são goncalo do rio das pedras	Serro
ra 10	Sete Lagoas
ra 11	Sete Lagoas
ra 12	Sete Lagoas
ra 13	Sete Lagoas
ra 14	Sete Lagoas
ra 15	Sete Lagoas
ra 16	Sete Lagoas
ra 17	Sete Lagoas
silva xavier	Sete Lagoas
são simao do rio preto	Simonésia
plautino soares	Sobrália
altolandia	Tapiraí, Minas Gerais
café-mirim	Tarumirim
são vicente do rio doce	Tarumirim
vai-volta	Tarumirim
crispim jacques	Teófilo Otoni
pedro versiani	Teófilo Otoni
rio pretinho	Teófilo Otoni
topazio	Teófilo Otoni
cachoeira do vale	Timóteo
canastrao	Tiros
agua santa de minas	Tombos
catune	Tombos
andrequice	Três Marias
pontalete	Três Pontas
são geraldo de tumiritinga	Tumiritinga
cacaratiba	Turmalina, Minas Gerais
diamante de uba	Ubá
